pm2.5,pm10,no,no2,so2,co,nox,ozone,rh,ws,vws,wd,bp,timestamp,nh3,benzene,eth_benzene,toluene,mp_xylene,o_xylene,AQI,Category
12.64,20.77,7.19,36.22,8.83,0.5,43.41,30.69,92.25,0.71,-0.87,255.7,894.1,2024-07-29 13:00:00,36.17,0.28,0.38,0.49,0.22,,50,Good
12.61,20.77,7.36,36.56,8.65,0.5,43.91,32.08,92.82,0.59,-0.87,262.79,888.8,2024-07-29 13:15:00,36.34,0.31,0.43,0.56,0.22,,50,Good
12.58,19.99,7.71,37.35,10.14,0.5,45.06,30.71,90.93,0.83,-0.87,236.88,891.4,2024-07-29 13:30:00,36.63,0.3,0.4,0.53,0.21,,50,Good
12.01,19.59,8.0,38.1,8.67,0.5,46.1,29.33,88.68,0.81,-0.87,273.52,893.4,2024-07-29 13:45:00,36.88,0.3,0.41,0.54,0.21,,50,Good
11.49,19.59,7.98,38.58,8.67,0.5,46.56,27.75,87.63,0.74,-0.87,270.11,893.8,2024-07-29 14:00:00,36.95,0.31,0.42,0.55,0.21,,50,Good
11.48,19.59,7.9,38.49,8.78,0.5,46.38,30.02,89.09,0.75,-0.87,255.46,893.6,2024-07-29 14:15:00,36.91,0.29,0.39,0.51,0.22,,50,Good
11.47,24.78,7.97,39.0,9.02,0.5,46.97,28.79,88.76,0.92,-0.86,269.01,898.0,2024-07-29 14:30:00,37.07,0.29,0.4,0.53,0.21,,50,Good
11.69,27.51,8.0,39.02,7.78,0.5,47.02,27.21,87.45,0.91,-0.87,280.39,899.9,2024-07-29 14:45:00,37.18,0.31,0.42,0.54,0.24,,50,Good
11.9,27.51,8.25,40.36,7.86,0.5,48.61,31.88,87.28,0.72,-0.87,264.25,901.8,2024-07-29 15:00:00,37.29,0.28,0.39,0.5,0.23,,50,Good
11.9,27.51,8.51,41.29,7.56,0.5,49.8,30.01,88.68,0.91,-0.87,239.13,899.8,2024-07-29 15:15:00,37.49,0.31,0.42,0.55,0.2,,50,Good
11.9,36.37,8.76,41.62,7.24,0.5,50.38,33.09,88.41,1.02,-0.87,248.17,894.9,2024-07-29 15:30:00,37.6,0.3,0.41,0.53,0.23,,50,Good
11.9,41.03,8.89,41.71,7.47,0.5,50.6,32.74,86.79,1.07,-0.87,240.69,893.8,2024-07-29 15:45:00,37.58,0.29,0.39,0.52,0.21,,50,Good
11.9,41.03,8.91,41.35,7.69,0.5,50.26,30.94,91.7,1.5,-0.87,226.76,894.7,2024-07-29 16:00:00,37.57,0.33,0.44,0.58,0.22,,50,Good
11.9,41.03,7.43,36.76,7.72,0.5,44.18,28.47,93.94,1.41,-0.87,222.17,900.3,2024-07-29 16:15:00,37.08,0.3,0.4,0.53,0.2,,50,Good
11.9,49.82,5.95,31.18,8.2,0.5,37.13,32.47,93.57,1.33,-0.86,232.3,899.3,2024-07-29 16:30:00,36.06,0.31,0.42,0.54,0.21,,50,Good
12.24,54.44,5.79,29.94,7.26,0.5,35.73,30.92,93.95,0.99,-0.85,229.68,898.0,2024-07-29 16:45:00,35.83,0.32,0.43,0.57,0.21,,50,Good
12.53,54.44,5.72,29.47,8.06,0.5,35.2,23.18,93.95,1.08,-0.85,227.27,893.9,2024-07-29 17:00:00,35.73,0.31,0.43,0.56,0.2,,50,Good
12.54,54.44,6.2,31.34,9.1,0.5,37.54,21.4,93.95,1.07,-0.85,230.68,896.6,2024-07-29 17:15:00,36.92,0.32,0.44,0.57,0.21,,50,Good
12.55,48.97,6.87,33.47,9.15,0.5,40.34,20.74,93.95,0.95,-0.86,245.66,901.4,2024-07-29 17:30:00,38.66,0.3,0.4,0.53,0.22,,50,Good
12.46,46.1,6.71,33.43,8.4,0.5,40.14,21.89,94.0,1.08,-0.88,237.3,900.4,2024-07-29 17:45:00,39.6,0.3,0.41,0.54,0.2,,50,Good
12.41,46.1,6.34,32.22,9.24,0.5,38.56,20.32,93.97,1.16,-0.94,224.52,895.1,2024-07-29 18:00:00,37.74,0.29,0.39,0.51,0.22,,50,Good
12.4,46.1,6.74,32.82,9.16,0.5,39.56,22.0,93.95,1.2,-0.91,222.75,892.6,2024-07-29 18:15:00,35.67,0.29,0.4,0.53,0.22,,50,Good
12.39,47.38,7.32,34.14,9.5,0.5,41.46,21.22,93.94,0.91,-0.89,229.1,891.6,2024-07-29 18:30:00,35.55,0.29,0.4,0.52,0.21,,50,Good
11.97,48.05,7.92,35.84,10.28,0.5,43.75,19.89,93.94,0.89,-0.88,236.63,894.4,2024-07-29 18:45:00,35.85,0.3,0.41,0.54,0.21,,50,Good
11.58,48.05,8.47,37.63,8.49,0.5,46.09,22.28,93.94,0.82,-0.88,237.04,892.7,2024-07-29 19:00:00,36.3,0.32,0.43,0.57,0.2,,50,Good
11.57,48.05,8.95,39.37,8.55,0.5,48.32,21.48,93.95,0.83,-0.87,230.08,890.6,2024-07-29 19:15:00,36.71,0.3,0.4,0.53,0.21,,50,Good
11.56,52.2,9.41,41.05,9.31,0.5,50.46,20.31,93.95,0.77,-0.87,238.63,889.6,2024-07-29 19:30:00,37.1,0.32,0.43,0.56,0.22,,50,Good
11.67,54.38,9.84,42.71,9.51,0.5,52.55,21.44,93.95,0.89,-0.87,234.0,889.0,2024-07-29 19:45:00,37.46,0.3,0.41,0.53,0.2,,50,Good
11.74,54.38,10.21,44.29,9.48,0.5,54.5,20.77,93.95,0.75,-0.87,249.37,888.1,2024-07-29 20:00:00,37.78,0.29,0.4,0.52,0.24,,50,Good
11.69,54.38,10.55,45.65,9.77,0.5,56.2,21.15,93.95,0.87,-0.87,253.19,897.8,2024-07-29 20:15:00,38.13,0.3,0.42,0.54,0.22,,50,Good
11.71,50.77,10.85,46.78,9.16,0.5,57.63,22.44,93.95,0.76,-0.87,255.53,888.7,2024-07-29 20:30:00,38.41,0.31,0.42,0.55,0.23,,50,Good
11.38,48.88,11.13,47.99,9.09,0.5,59.12,21.41,93.95,0.98,-0.87,242.04,890.0,2024-07-29 20:45:00,38.65,0.28,0.39,0.51,0.21,,50,Good
11.03,48.88,11.34,48.88,9.59,0.5,60.22,21.76,93.95,0.85,-0.87,260.02,901.0,2024-07-29 21:00:00,38.89,0.29,0.4,0.52,0.21,,50,Good
11.02,48.88,11.51,49.66,9.18,0.5,61.17,21.71,93.95,0.89,-0.87,231.68,898.1,2024-07-29 21:15:00,39.11,0.33,0.45,0.59,0.2,,50,Good
11.02,56.02,11.7,50.36,9.06,0.5,62.06,22.36,93.95,1.13,-0.87,230.08,888.3,2024-07-29 21:30:00,39.25,0.29,0.4,0.52,0.23,,50,Good
11.62,59.78,11.88,51.12,9.61,0.5,63.0,20.12,93.95,1.05,-0.86,234.24,886.1,2024-07-29 21:45:00,39.39,0.31,0.42,0.56,0.21,,50,Good
12.2,59.78,12.02,51.64,9.38,0.5,63.66,22.24,93.95,1.06,-0.86,227.12,888.2,2024-07-29 22:00:00,39.56,0.32,0.43,0.56,0.22,,50,Good
12.17,59.78,12.09,51.87,9.24,0.5,63.96,20.05,93.95,0.99,-0.86,232.91,886.7,2024-07-29 22:15:00,39.66,0.31,0.42,0.56,0.21,,50,Good
12.16,61.43,12.14,52.08,8.82,0.5,64.23,21.59,93.95,1.05,-0.86,248.94,889.7,2024-07-29 22:30:00,39.76,0.31,0.42,0.55,0.21,,50,Good
12.06,62.3,12.22,52.37,9.06,0.5,64.6,21.82,93.95,1.25,-0.86,240.67,883.0,2024-07-29 22:45:00,39.85,0.28,0.38,0.49,0.2,,50,Good
11.92,62.3,12.27,52.51,10.06,0.5,64.78,18.22,93.95,0.98,-0.86,234.59,884.6,2024-07-29 23:00:00,39.87,0.3,0.41,0.53,0.21,,50,Good
11.94,62.3,12.3,52.64,9.41,0.5,64.94,21.91,93.95,0.63,-0.86,243.66,890.5,2024-07-29 23:15:00,39.95,0.3,0.41,0.54,0.21,,50,Good
11.95,56.07,12.32,52.66,9.03,0.5,64.97,20.63,93.95,1.04,-0.85,234.56,890.1,2024-07-29 23:30:00,40.02,0.29,0.4,0.52,0.21,,50,Good
11.68,52.8,12.33,52.78,9.66,0.5,65.11,20.58,93.95,1.17,-0.85,229.33,891.6,2024-07-29 23:45:00,40.13,0.31,0.43,0.56,0.22,,50,Good
11.37,52.8,12.36,52.88,9.52,0.5,65.24,21.23,93.95,1.1,-0.86,230.54,882.9,2024-07-30 00:00:00,40.17,0.3,0.4,0.53,0.21,,50,Good
11.38,52.8,12.34,52.77,8.61,0.5,65.11,20.92,93.95,0.92,-0.86,231.84,882.6,2024-07-30 00:15:00,40.16,0.31,0.42,0.56,0.22,,50,Good
11.39,45.73,12.34,52.82,9.55,0.5,65.16,21.94,93.95,1.2,-0.86,236.07,888.2,2024-07-30 00:30:00,40.18,0.31,0.42,0.55,0.21,,50,Good
11.21,42.02,12.37,52.96,9.01,0.5,65.34,21.15,93.95,0.97,-0.86,243.55,890.6,2024-07-30 00:45:00,40.25,0.31,0.43,0.56,0.22,,50,Good
11.0,42.02,12.38,52.9,9.0,0.5,65.28,20.0,93.95,1.01,-0.86,238.04,887.0,2024-07-30 01:00:00,40.31,0.31,0.43,0.56,0.22,,50,Good
10.98,42.02,12.4,52.97,9.54,0.5,65.37,22.06,93.95,0.8,-0.87,248.27,885.4,2024-07-30 01:15:00,40.35,0.29,0.39,0.51,0.22,,50,Good
11.02,38.89,12.43,53.16,9.64,0.5,65.59,22.14,93.95,0.63,-0.87,228.36,885.9,2024-07-30 01:30:00,40.38,0.28,0.39,0.51,0.2,,50,Good
10.98,37.24,12.46,53.18,9.0,0.5,65.63,21.41,93.95,0.84,-0.87,235.81,887.6,2024-07-30 01:45:00,40.48,0.29,0.39,0.52,0.21,,50,Good
10.94,37.24,12.46,53.26,8.52,0.5,65.71,19.38,93.95,0.83,-0.87,236.75,892.4,2024-07-30 02:00:00,40.47,0.3,0.41,0.54,0.22,,50,Good
10.96,37.24,12.49,53.47,8.87,0.5,65.96,21.88,93.95,0.94,-0.87,234.1,911.6,2024-07-30 02:15:00,40.52,0.31,0.42,0.56,0.21,,50,Good
10.96,37.99,12.56,53.68,8.56,0.5,66.24,21.14,93.95,1.05,-0.87,225.33,916.8,2024-07-30 02:30:00,40.56,0.29,0.4,0.52,0.21,,50,Good
10.76,38.38,12.6,53.8,9.26,0.5,66.41,21.55,93.95,1.19,-0.87,229.04,918.3,2024-07-30 02:45:00,40.63,0.31,0.42,0.55,0.22,,50,Good
10.54,38.38,12.6,53.83,9.63,0.5,66.43,20.92,93.95,1.11,-0.87,228.77,918.1,2024-07-30 03:00:00,40.65,0.29,0.39,0.52,0.21,,50,Good
10.54,38.38,12.61,53.76,9.18,0.5,66.37,21.15,93.95,0.84,-0.87,226.72,919.5,2024-07-30 03:15:00,40.65,0.31,0.43,0.56,0.21,,50,Good
10.58,35.4,12.61,53.84,9.99,0.5,66.44,21.34,93.95,1.12,-0.87,238.94,929.9,2024-07-30 03:30:00,40.62,0.29,0.39,0.51,0.2,,50,Good
10.5,33.83,12.64,53.85,9.62,0.5,66.48,23.26,93.95,1.08,-0.87,228.05,936.1,2024-07-30 03:45:00,40.63,0.31,0.42,0.55,0.22,,50,Good
10.37,33.83,12.65,53.94,9.41,0.5,66.59,22.01,93.95,0.89,-0.87,228.54,937.9,2024-07-30 04:00:00,40.64,0.31,0.42,0.55,0.22,,50,Good
10.37,33.83,12.66,54.01,9.36,0.5,66.68,21.26,93.95,1.28,-0.87,225.38,939.1,2024-07-30 04:15:00,40.66,0.31,0.42,0.55,0.2,,50,Good
10.37,29.77,12.64,53.99,8.91,0.5,66.62,19.72,93.95,1.28,-0.87,226.7,940.9,2024-07-30 04:30:00,40.73,0.32,0.43,0.57,0.21,,50,Good
10.36,27.64,12.61,53.87,9.47,0.5,66.49,21.46,93.95,1.25,-0.87,229.27,942.9,2024-07-30 04:45:00,40.71,0.3,0.4,0.53,0.23,,50,Good
10.35,27.64,12.52,53.41,8.9,0.5,65.93,21.17,93.95,1.21,-0.87,228.34,943.5,2024-07-30 05:00:00,40.68,0.3,0.42,0.54,0.23,,50,Good
10.31,27.64,12.42,52.99,9.65,0.5,65.41,21.83,93.95,1.13,-0.87,234.83,944.2,2024-07-30 05:15:00,40.73,0.32,0.43,0.56,0.22,,50,Good
10.32,24.95,12.38,52.81,8.01,0.5,65.19,23.66,93.95,1.17,-0.87,229.37,945.6,2024-07-30 05:30:00,40.72,0.31,0.43,0.56,0.22,,50,Good
10.33,23.53,12.34,52.64,9.62,0.5,64.97,21.2,93.95,1.16,-0.87,233.67,948.3,2024-07-30 05:45:00,40.68,0.3,0.42,0.54,0.21,,50,Good
10.3,23.53,12.31,52.59,9.41,0.5,64.9,21.08,93.95,1.12,-0.87,233.76,948.8,2024-07-30 06:00:00,40.64,0.3,0.41,0.54,0.22,,50,Good
10.3,23.53,12.32,52.67,9.39,0.5,64.99,20.22,93.95,0.98,-0.87,242.54,948.6,2024-07-30 06:15:00,40.69,0.3,0.41,0.53,0.2,,50,Good
10.3,21.56,12.32,52.6,9.14,0.5,64.92,22.99,93.95,1.23,-0.87,234.48,948.4,2024-07-30 06:30:00,40.67,0.29,0.4,0.52,0.23,,50,Good
10.3,20.52,12.23,52.26,9.56,0.5,64.49,21.79,93.95,1.36,-0.87,228.9,948.6,2024-07-30 06:45:00,40.62,0.31,0.42,0.55,0.21,,50,Good
10.29,20.52,12.1,51.77,9.6,0.5,63.88,22.64,93.95,0.99,-0.87,244.48,948.8,2024-07-30 07:00:00,40.6,0.31,0.42,0.55,0.22,,50,Good
10.3,20.52,12.0,51.39,9.5,0.5,63.39,19.94,93.95,0.92,-0.87,224.38,948.1,2024-07-30 07:15:00,40.58,0.32,0.44,0.57,0.21,,50,Good
10.33,20.95,11.96,51.25,8.42,0.5,63.21,20.81,93.95,0.79,-0.87,229.68,947.8,2024-07-30 07:30:00,40.58,0.3,0.41,0.53,0.22,,50,Good
10.37,21.17,11.95,51.25,8.99,0.5,63.2,20.88,93.95,1.01,-0.87,234.33,947.5,2024-07-30 07:45:00,40.59,0.3,0.41,0.54,0.21,,50,Good
10.35,21.17,11.98,51.33,9.24,0.5,63.31,20.3,93.95,1.2,-0.87,234.37,946.8,2024-07-30 08:00:00,40.61,0.33,0.45,0.59,0.23,,50,Good
10.32,21.17,12.01,51.37,9.78,0.5,63.38,18.17,93.95,1.0,-0.87,228.13,946.9,2024-07-30 08:15:00,40.59,0.3,0.41,0.54,0.21,,50,Good
10.36,20.16,12.05,51.54,9.18,0.5,63.59,20.63,93.95,1.11,-0.87,227.76,947.2,2024-07-30 08:30:00,40.52,0.3,0.41,0.53,0.21,,50,Good
10.4,19.63,12.05,51.58,8.76,0.5,63.63,20.96,93.95,1.3,-0.87,223.63,945.2,2024-07-30 08:45:00,40.46,0.31,0.42,0.55,0.21,,50,Good
10.41,19.63,12.01,51.45,9.37,0.5,63.45,19.66,93.95,0.71,-0.87,240.52,944.2,2024-07-30 09:00:00,40.47,0.29,0.4,0.53,0.21,,50,Good
10.43,19.63,11.94,51.16,9.62,0.5,63.1,22.31,93.95,1.21,-0.87,241.22,942.7,2024-07-30 09:15:00,40.52,0.29,0.4,0.52,0.21,,50,Good
10.44,19.04,11.72,50.59,9.54,0.5,62.31,20.88,93.95,1.11,-0.87,243.99,941.9,2024-07-30 09:30:00,40.51,0.3,0.41,0.54,0.21,,50,Good
10.68,18.73,6.78,33.2,8.28,0.5,39.98,21.54,93.95,1.25,-0.87,239.86,941.5,2024-07-30 09:45:00,38.56,0.28,0.39,0.51,0.22,,50,Good
10.88,18.73,5.72,28.33,9.53,0.5,34.05,20.07,93.95,1.14,-0.88,230.25,942.0,2024-07-30 10:00:00,37.8,0.31,0.42,0.56,0.21,,50,Good
10.87,18.73,5.64,27.73,9.74,0.5,33.37,20.89,93.95,1.19,-0.89,232.5,941.4,2024-07-30 10:15:00,37.42,0.32,0.43,0.57,0.2,,50,Good
10.88,17.53,5.84,29.11,9.53,0.5,34.95,21.76,93.95,0.98,-0.9,230.35,940.6,2024-07-30 10:30:00,37.07,0.3,0.41,0.54,0.22,,50,Good
10.97,16.9,5.93,29.84,9.29,0.5,35.78,19.45,93.95,1.02,-0.9,238.86,939.7,2024-07-30 10:45:00,36.36,0.31,0.43,0.56,0.21,,50,Good
11.05,16.9,6.37,32.93,9.0,0.5,39.3,22.19,93.95,0.94,-0.9,232.9,942.3,2024-07-30 11:00:00,36.05,0.31,0.42,0.55,0.22,,50,Good
11.03,16.9,6.77,35.78,9.43,0.5,42.55,22.07,93.95,1.1,-0.91,235.79,941.3,2024-07-30 11:15:00,35.48,0.31,0.42,0.55,0.22,,50,Good
11.03,16.27,7.02,34.76,8.99,0.5,41.78,20.91,93.95,1.12,-0.89,248.29,938.6,2024-07-30 11:30:00,34.66,0.3,0.4,0.53,0.22,,50,Good
10.93,15.94,7.47,35.01,8.81,0.5,42.48,21.45,93.95,1.25,-0.88,233.64,937.9,2024-07-30 11:45:00,34.5,0.34,0.46,0.6,0.2,,50,Good
10.81,15.94,7.85,35.71,9.29,0.5,43.56,20.59,93.95,1.05,-0.88,234.78,935.8,2024-07-30 12:00:00,34.61,0.29,0.4,0.52,0.21,,50,Good
10.81,15.94,8.2,36.61,9.37,0.5,44.81,21.55,93.94,0.83,-0.87,241.28,935.3,2024-07-30 12:15:00,34.9,0.31,0.42,0.55,0.21,,50,Good
10.81,17.01,8.54,37.77,9.56,0.5,46.31,20.25,93.94,0.71,-0.87,276.21,934.3,2024-07-30 12:30:00,35.22,0.29,0.4,0.52,0.21,,50,Good
10.81,17.57,8.83,38.98,8.36,0.5,47.81,21.4,93.95,1.11,-0.87,237.19,933.7,2024-07-30 12:45:00,35.56,0.32,0.44,0.58,0.21,,50,Good
10.81,17.57,9.13,40.14,9.36,0.5,49.27,21.42,93.95,1.05,-0.87,237.31,933.6,2024-07-30 13:00:00,35.87,0.3,0.42,0.54,0.21,,50,Good
10.8,17.57,9.39,41.02,10.03,0.5,50.41,20.58,93.94,0.76,-0.87,236.64,932.7,2024-07-30 13:15:00,36.13,0.29,0.4,0.52,0.21,,50,Good
10.81,22.07,9.63,42.06,8.22,0.5,51.69,26.34,93.94,0.59,-0.87,279.87,931.4,2024-07-30 13:30:00,36.35,0.3,0.41,0.53,0.21,,50,Good
10.8,24.43,9.86,43.09,6.57,0.5,52.95,28.24,93.94,1.04,-0.87,229.87,934.5,2024-07-30 13:45:00,36.63,0.3,0.41,0.53,0.2,,50,Good
10.78,24.43,10.09,43.98,6.33,0.5,54.06,30.75,93.94,0.97,-0.87,236.6,932.6,2024-07-30 14:00:00,36.89,0.32,0.44,0.58,0.22,,50,Good
10.76,24.43,10.28,44.82,6.98,0.5,55.1,28.88,93.94,0.93,-0.87,260.14,931.5,2024-07-30 14:15:00,37.08,0.31,0.43,0.56,0.21,,50,Good
10.78,26.13,10.46,45.54,5.84,0.5,56.0,29.19,93.94,0.87,-0.87,248.99,931.1,2024-07-30 14:30:00,37.22,0.3,0.4,0.53,0.22,,50,Good
10.8,27.02,10.6,46.12,6.57,0.5,56.72,29.53,93.94,1.23,-0.87,238.68,930.3,2024-07-30 14:45:00,37.4,0.32,0.43,0.57,0.21,,50,Good
10.82,27.02,10.73,46.66,6.21,0.5,57.38,31.01,93.95,0.68,-0.87,271.39,930.9,2024-07-30 15:00:00,37.57,0.29,0.39,0.52,0.22,,50,Good
10.81,27.02,10.86,47.29,6.77,0.5,58.15,29.0,93.94,0.77,-0.87,247.32,930.7,2024-07-30 15:15:00,37.74,0.29,0.4,0.52,0.2,,50,Good
10.81,28.67,11.02,47.97,5.93,0.5,58.99,28.28,93.93,0.63,-0.87,259.96,930.5,2024-07-30 15:30:00,37.85,0.28,0.38,0.5,0.21,,50,Good
10.95,29.53,11.15,48.51,6.51,0.5,59.67,26.26,93.94,0.69,-0.87,230.49,929.6,2024-07-30 15:45:00,38.0,0.32,0.44,0.57,0.22,,50,Good
10.95,31.24,11.88,51.2,5.95,0.5,63.08,26.27,93.95,1.4,-0.86,229.9,938.2,2024-07-30 16:00:00,38.2,0.32,0.44,0.58,0.22,,50,Good
10.99,31.91,11.74,50.71,6.52,0.5,62.45,29.18,93.95,1.13,-0.87,237.21,930.7,2024-07-30 16:45:00,38.16,0.32,0.44,0.57,0.22,,50,Good
10.85,31.91,11.43,49.59,6.84,0.5,61.02,30.83,93.95,0.96,-0.87,255.25,928.4,2024-07-30 17:00:00,38.11,0.28,0.38,0.5,0.23,,50,Good
10.59,31.91,11.3,49.14,6.22,0.5,60.44,27.98,93.95,1.0,-0.87,260.58,956.9,2024-07-30 17:15:00,38.09,0.31,0.42,0.55,0.21,,50,Good
10.59,27.93,11.26,48.87,9.59,0.6,60.13,22.01,93.95,0.89,-0.87,251.08,959.1,2024-07-30 17:30:00,38.08,0.32,0.44,0.57,0.26,,50,Good
10.59,25.94,11.31,48.98,11.24,0.6,60.3,20.87,93.95,0.94,-0.87,245.47,957.9,2024-07-30 17:45:00,38.12,0.32,0.44,0.57,0.26,,50,Good
10.69,25.94,11.41,49.27,11.9,0.6,60.68,19.34,93.95,0.86,-0.86,235.32,956.8,2024-07-30 18:00:00,38.28,0.31,0.43,0.56,0.29,,50,Good
10.82,25.94,11.53,49.68,12.1,0.6,61.2,21.84,93.95,0.88,-0.86,252.59,956.6,2024-07-30 18:15:00,38.4,0.31,0.42,0.56,0.3,,50,Good
10.81,33.16,11.56,49.74,12.48,0.6,61.3,20.43,93.95,0.76,-0.86,249.61,956.7,2024-07-30 18:30:00,38.52,0.32,0.44,0.58,0.29,,50,Good
10.81,36.95,11.55,49.81,11.35,0.6,61.37,18.86,93.95,0.82,-0.86,241.85,955.8,2024-07-30 18:45:00,38.62,0.31,0.42,0.55,0.3,,50,Good
11.41,36.95,11.61,49.96,11.62,0.6,61.56,20.8,93.95,0.79,-0.86,252.05,955.4,2024-07-30 19:00:00,38.74,0.32,0.44,0.57,0.27,,50,Good
12.23,36.95,11.63,50.13,11.15,0.6,61.75,19.31,93.95,0.72,-0.86,239.4,955.8,2024-07-30 19:15:00,38.78,0.32,0.44,0.58,0.28,,50,Good
12.27,35.06,11.68,50.35,10.8,0.6,62.03,21.04,93.95,0.74,-0.87,237.88,955.1,2024-07-30 19:30:00,38.81,0.32,0.43,0.57,0.27,,50,Good
12.24,34.07,11.74,50.47,10.93,0.6,62.22,20.38,93.95,0.49,-0.87,240.36,954.9,2024-07-30 19:45:00,38.89,0.32,0.43,0.56,0.28,,50,Good
11.87,34.07,11.84,50.89,10.96,0.6,62.73,21.91,93.95,0.62,-0.87,259.27,954.3,2024-07-30 20:00:00,38.97,0.32,0.44,0.58,0.28,,50,Good
11.34,34.07,11.97,51.31,11.67,0.6,63.28,19.67,93.95,0.69,-0.86,259.06,954.1,2024-07-30 20:15:00,39.03,0.32,0.43,0.57,0.27,,50,Good
11.33,30.21,12.05,51.7,10.85,0.6,63.75,19.16,93.95,0.83,-0.87,245.28,953.9,2024-07-30 20:30:00,39.03,0.32,0.44,0.58,0.29,,50,Good
11.35,28.19,12.16,52.05,11.09,0.6,64.22,20.91,93.95,0.86,-0.86,226.44,954.6,2024-07-30 20:45:00,39.08,0.32,0.44,0.57,0.29,,50,Good
11.28,28.19,12.21,52.21,11.77,0.6,64.41,21.51,93.95,0.56,-0.86,241.54,954.2,2024-07-30 21:00:00,39.18,0.32,0.43,0.57,0.28,,50,Good
11.23,28.19,12.3,52.69,12.27,0.6,64.98,20.82,93.95,0.02,-0.86,327.33,954.7,2024-07-30 21:15:00,39.22,0.32,0.44,0.57,0.3,,50,Good
11.25,28.2,12.44,53.35,11.81,0.6,65.79,20.71,93.95,0.71,-0.87,242.24,954.2,2024-07-30 21:30:00,39.32,0.32,0.44,0.58,0.29,,50,Good
11.23,28.2,12.56,53.94,11.45,0.6,66.5,21.78,93.95,0.98,-0.86,240.1,954.3,2024-07-30 21:45:00,39.39,0.34,0.46,0.6,0.29,,50,Good
11.2,28.2,12.66,54.21,10.74,0.6,66.86,19.27,93.95,1.23,-0.87,225.82,954.9,2024-07-30 22:00:00,39.47,0.33,0.45,0.59,0.29,,50,Good
11.15,28.2,12.6,53.92,11.25,0.6,66.52,18.57,93.95,0.96,-0.87,245.74,954.2,2024-07-30 22:15:00,39.5,0.33,0.45,0.59,0.27,,50,Good
11.17,30.65,12.55,53.7,11.73,0.6,66.24,20.81,93.95,0.97,-0.87,235.35,954.5,2024-07-30 22:30:00,39.51,0.32,0.44,0.57,0.29,,50,Good
11.17,31.94,12.5,53.54,10.81,0.6,66.04,20.1,93.95,0.83,-0.87,239.42,954.6,2024-07-30 22:45:00,39.52,0.31,0.42,0.56,0.28,,50,Good
11.01,31.94,12.46,53.42,10.57,0.6,65.87,19.72,93.95,0.88,-0.87,237.99,954.6,2024-07-30 23:00:00,39.58,0.34,0.46,0.6,0.29,,50,Good
10.8,31.94,12.42,53.15,11.77,0.6,65.57,18.87,93.95,0.96,-0.87,237.64,954.7,2024-07-30 23:15:00,39.54,0.32,0.44,0.58,0.29,,50,Good
10.81,28.12,12.31,52.68,11.29,0.6,64.99,21.09,93.95,1.02,-0.87,246.26,954.8,2024-07-30 23:30:00,39.46,0.3,0.41,0.53,0.29,,50,Good
10.81,26.12,12.17,52.21,11.83,0.6,64.38,19.36,93.95,0.88,-0.87,246.82,955.7,2024-07-30 23:45:00,39.48,0.31,0.43,0.56,0.28,,50,Good
10.81,26.12,12.16,52.0,11.06,0.6,64.16,20.57,93.95,0.89,-0.87,241.86,955.5,2024-07-31 00:00:00,39.51,0.32,0.44,0.57,0.29,,50,Good
10.79,26.12,12.16,52.0,11.33,0.6,64.15,20.99,93.95,0.85,-0.87,250.3,955.6,2024-07-31 00:15:00,39.54,0.32,0.43,0.57,0.28,,50,Good
10.8,23.59,12.15,52.02,11.42,0.6,64.17,19.38,93.95,0.96,-0.87,247.53,955.8,2024-07-31 00:30:00,39.51,0.32,0.43,0.56,0.29,,50,Good
10.81,22.26,12.15,52.02,11.58,0.6,64.17,21.75,93.95,0.63,-0.87,240.42,956.2,2024-07-31 00:45:00,39.5,0.33,0.45,0.59,0.29,,50,Good
10.78,22.26,12.15,52.11,10.88,0.6,64.26,20.42,93.95,0.77,-0.87,243.39,956.9,2024-07-31 01:00:00,39.53,0.31,0.43,0.56,0.3,,50,Good
10.72,22.26,12.19,52.19,11.11,0.6,64.38,21.83,93.95,0.84,-0.87,247.16,957.8,2024-07-31 01:15:00,39.5,0.32,0.43,0.57,0.29,,50,Good
10.71,21.19,12.2,52.13,11.65,0.6,64.33,20.88,93.95,0.81,-0.87,256.5,958.1,2024-07-31 01:30:00,39.55,0.32,0.43,0.56,0.29,,50,Good
10.73,20.63,12.2,52.16,11.25,0.6,64.36,21.27,93.95,0.62,-0.87,244.5,957.9,2024-07-31 01:45:00,39.63,0.33,0.44,0.58,0.3,,50,Good
10.68,20.63,12.21,52.19,11.13,0.6,64.4,18.74,93.95,0.94,-0.87,240.72,958.5,2024-07-31 02:00:00,39.64,0.32,0.44,0.58,0.28,,50,Good
10.62,20.63,12.23,52.19,10.7,0.6,64.42,19.3,93.95,0.77,-0.87,232.89,958.0,2024-07-31 02:15:00,39.66,0.3,0.41,0.54,0.31,,50,Good
10.62,19.81,12.26,52.32,10.91,0.6,64.59,20.65,93.95,0.76,-0.87,246.05,958.0,2024-07-31 02:30:00,39.64,0.34,0.47,0.62,0.28,,50,Good
10.64,19.38,12.26,52.36,11.21,0.6,64.62,20.39,93.95,0.49,-0.87,256.79,958.1,2024-07-31 02:45:00,39.66,0.33,0.44,0.58,0.28,,50,Good
10.6,19.38,12.25,52.24,10.07,0.6,64.49,20.53,93.95,0.74,-0.87,250.41,957.6,2024-07-31 03:00:00,39.62,0.32,0.44,0.57,0.3,,50,Good
